2016-08-22,105.8156
2016-08-23,106.1472
2016-08-24,105.3475
2016-08-25,104.899
2016-08-26,104.2846
2016-08-29,104.1676
2016-08-30,103.3679
2016-08-31,103.4655
2016-09-01,104.0798
2016-09-02,105.055
2016-09-06,105.0257
2016-09-07,105.6693
2016-09-08,102.8999
2016-09-09,100.5692
2016-09-12,102.8218
2016-09-13,105.2695
2016-09-14,108.9947
2016-09-15,112.7003
2016-09-16,112.0664
2016-09-19,110.7597
2016-09-20,110.75
2016-09-21,110.7305
2016-09-22,111.7739
2016-09-23,109.9113
2016-09-26,110.0771
2016-09-27,110.2819
2016-09-28,111.1205
2016-09-29,109.3945
2016-09-30,110.2429
2016-10-03,109.726
2016-10-04,110.1941
2016-10-05,110.2429
2016-10-06,111.062
2016-10-07,111.2278
2016-10-10,113.1684
2016-10-11,113.4122
2016-10-12,114.4264
2016-10-13,114.0753
2016-10-14,114.7092
2016-10-17,114.6311
2016-10-18,114.5531
2016-10-19,114.2118
2016-10-20,114.1533
2016-10-21,113.7047
2016-10-24,114.7287
2016-10-25,115.3138
2016-10-26,112.7198
2016-10-27,111.6374
2016-10-28,110.8962
2016-10-31,110.7207
2016-11-01,108.7216
2016-11-02,108.8191
2016-11-03,107.6527
2016-11-04,106.6823
2016-11-07,108.2212
2016-11-08,108.8583
2016-11-09,108.6819
2016-11-10,105.6532
2016-11-11,106.2805
2016-11-14,103.6144
2016-11-15,104.9866
2016-11-16,107.8096
2016-11-17,107.7703
2016-11-18,107.8782
2016-11-21,109.5151
2016-11-22,109.5837
2016-11-23,109.025
2016-11-25,109.5739
2016-11-28,109.3582
2016-11-29,109.2504
2016-11-30,108.329
2016-12-01,107.3195
2016-12-02,107.7213
2016-12-05,106.947
2016-12-06,107.7703
2016-12-07,108.8289
2016-12-08,109.8973
2016-12-09,111.691
2016-12-12,111.0539
2016-12-13,112.9065
2016-12-14,112.9065
2016-12-15,113.524
2016-12-16,113.671
2016-12-19,114.3277
2016-12-20,114.6316
2016-12-21,114.7394
2016-12-22,113.9847
2016-12-23,114.2101
2016-12-27,114.9354
2016-12-28,114.4453
2016-12-29,114.4159
2016-12-30,113.524
2017-01-03,113.8474
2017-01-04,113.72
2017-01-05,114.2983
2017-01-06,115.5725
2017-01-09,116.6311
2017-01-10,116.7488
2017-01-11,117.3761
2017-01-12,116.886
2017-01-13,116.6801
2017-01-17,117.6211
2017-01-18,117.6113
2017-01-19,117.4055
2017-01-20,117.6211
2017-01-23,117.6995
2017-01-24,117.5917
2017-01-25,119.4638
2017-01-26,119.5227
2017-01-27,119.5325
2017-01-30,119.2188
2017-01-31,118.9444
2017-02-01,126.1977
2017-02-02,125.982
2017-02-03,126.5211
2017-02-06,127.7071
2017-02-07,128.9225
2017-02-08,129.4224
2017-02-09,130.3577
2017-02-10,130.0623
2017-02-13,131.2141
2017-02-14,132.9172
2017-02-15,133.3995
2017-02-16,133.2371
2017-02-17,133.6063
2017-02-21,134.571
2017-02-22,134.9746
2017-02-23,134.4036
2017-02-24,134.5316
2017-02-27,134.7974
2017-02-28,134.8565
2017-03-01,137.6129
2017-03-02,136.7958
2017-03-03,137.603
2017-03-06,137.1699
2017-03-07,137.3471
2017-03-08,136.8352
2017-03-09,136.5202
2017-03-10,136.973
2017-03-13,137.0321
2017-03-14,136.8253
2017-03-15,138.2724
2017-03-16,138.4989
2017-03-17,137.8098
2017-03-20,139.2569
2017-03-21,137.6621
2017-03-22,139.2175
2017-03-23,138.7253
2017-03-24,138.4496
2017-03-27,138.6859
2017-03-28,141.5604
2017-03-29,141.8754
2017-03-30,141.6884
2017-03-31,141.4226
2017-04-03,141.462
2017-04-04,142.5153
2017-04-05,141.777
2017-04-06,141.4226
2017-04-07,141.1076
2017-04-10,140.9402
2017-04-11,139.4242
2017-04-12,139.5916
2017-04-13,138.8532
2017-04-17,139.6211
2017-04-18,139.0009
2017-04-19,138.489
2017-04-20,140.2216
2017-04-21,140.0542
2017-04-24,141.4029
2017-04-25,142.279
2017-04-26,141.4423
2017-04-27,141.5506
2017-04-28,141.4128
2017-05-01,144.2971
2017-05-02,145.2126
2017-05-03,144.7696
2017-05-04,144.2479
2017-05-05,146.6401
2017-05-08,150.627
2017-05-09,151.5917
2017-05-10,150.8731
2017-05-11,152.1779
2017-05-12,154.3032
2017-05-15,153.9078
2017-05-16,153.6804
2017-05-17,148.5205
2017-05-18,150.7842
2017-05-19,151.2982
2017-05-22,152.2175
2017-05-23,152.0297
2017-05-24,151.575
2017-05-25,152.0989
2017-05-26,151.8419
2017-05-30,151.9012
2017-05-31,151.0016
2017-06-01,151.4168
2017-06-02,153.6607
2017-06-05,152.1582
2017-06-06,152.6722
2017-06-07,153.5816
2017-06-08,153.206
2017-06-09,147.2651
2017-06-12,143.7461
2017-06-13,144.9027
2017-06-14,143.4891
2017-06-15,142.6291
2017-06-16,140.6324
2017-06-19,144.6555
2017-06-20,143.3408
2017-06-21,144.1909
2017-06-22,143.9537
2017-06-23,144.5962
2017-06-26,144.1415
2017-06-27,142.0756
2017-06-28,144.1514
2017-06-29,142.0262
2017-06-30,142.3622
2017-07-03,141.8482
2017-07-05,142.4314
2017-07-06,141.0871
2017-07-07,142.5204
2017-07-10,143.3903
2017-07-11,143.8549
2017-07-12,144.0624
2017-07-13,146.0691
2017-07-14,147.3245
2017-07-17,147.8385
2017-07-18,148.3525
2017-07-19,149.2817
2017-07-20,148.6095
2017-07-21,148.5403
2017-07-24,150.3394
2017-07-25,150.9819
2017-07-26,151.6936
2017-07-27,148.827
2017-07-28,147.7792
2017-07-31,147.018
2017-08-01,156.7645
2017-08-02,155.3312
2017-08-03,153.7793
2017-08-04,154.5899
2017-08-07,156.982
2017-08-08,158.2374
2017-08-09,159.2061
2017-08-10,154.1351
2017-08-11,156.2787
2017-08-14,158.6306
2017-08-15,160.3672
2017-08-16,159.7222
2017-08-17,156.6558
2017-08-18,156.2985
2017-08-21,156.0107
2017-08-22,158.5611
2017-08-23,158.7596
2017-08-24,158.055
2017-08-25,158.6405
2017-08-28,160.2382
2017-08-29,161.6672
2017-08-30,162.1039
2017-08-31,162.7489
2017-09-01,162.7986
2017-09-05,160.8436
2017-09-06,160.6749
2017-09-07,160.0298
2017-09-08,157.4199
2017-09-11,160.268
2017-09-12,159.6329
2017-09-13,158.4321
2017-09-14,157.0726
2017-09-15,158.6604
2017-09-18,157.4596
2017-09-19,157.5191
2017-09-20,154.8794
2017-09-21,152.2199
2017-09-22,150.7313
2017-09-25,149.4015
2017-09-26,151.9718
2017-09-27,153.0535
2017-09-28,152.1107
2017-09-29,152.9443
2017-10-02,152.6367
2017-10-03,153.3016
2017-10-04,152.3092
2017-10-05,154.2046
2017-10-06,154.1153
2017-10-09,154.6512
2017-10-10,154.7107
2017-10-11,155.3558
2017-10-12,154.81
2017-10-13,155.7924
2017-10-16,158.6604
2017-10-17,159.2459
